year,latitude,longitude,population
2008,5.825000000006185,95.28333333335068,258.4234
2008,5.825000000006185,95.29166666668402,258.4234
2008,5.825000000006185,95.30000000001736,258.4234
2008,5.825000000006185,95.30833333335069,258.4234
2008,5.825000000006185,95.31666666668403,258.4234
2008,5.825000000006185,95.32500000001735,258.4234
2008,5.825000000006185,95.3333333333507,258.4234
2008,5.825000000006185,95.34166666668402,80.11726
2008,5.825000000006185,95.35000000001736,28.57048
2008,5.825000000006185,95.3583333333507,237.6428
2008,5.825000000006185,95.36666666668403,258.4234
2008,5.825000000006185,95.37500000001737,67.18867
2008,5.816666666672845,95.26666666668402,258.4272
2008,5.816666666672845,95.27500000001736,258.4272
2008,5.816666666672845,95.28333333335068,258.4272
2008,5.816666666672845,95.29166666668402,258.4272
2008,5.816666666672845,95.30000000001736,258.4272
